u,g,r,i,z,redshift
18.87305,17.63607,17.131220000000003,16.81394,16.6392,0.0636607579999999
20.94652,18.82417,17.61409,17.136329999999997,16.76513,0.17827540000000008
20.78914,18.57717,17.45083,16.97484,16.582929999999998,0.1499201629999999
18.44114,16.48404,15.60847,15.19263,14.859379999999998,0.060841153999999946
20.02888,18.23965,16.954,16.45739,16.058870000000002,0.1711175285000002
20.54973,18.39926,17.25864,16.8287,16.4592,0.15171776899999984
18.96655,17.26759,16.46104,16.00631,15.66955,0.09158649550000005
18.65649,17.66722,17.30307,17.01756,16.89172,0.06064085999999994
18.76578,17.79018,17.397470000000002,17.10221,17.07787,0.057512731000000025
20.34623,18.46941,17.3467,16.83628,16.41718,0.16187549200000007
19.49214,18.33311,17.85687,17.54823,17.373379999999997,0.08478793899999999
19.06383,17.04354,16.10581,15.65336,15.30201,0.09283328399999995
18.44427,17.07715,16.54139,16.260939999999998,16.09173,0.04071925509999997
19.66896,17.79779,16.747429999999998,16.302020000000002,15.943929999999998,0.1275600095000001
19.29697,17.94726,17.22719,16.82459,16.5335,0.10807947400000009
19.24634,17.40768,16.46939,16.04038,15.68589,0.0897743755000001
19.96785,17.994510000000002,17.08267,16.68916,16.39949,0.08529953449999995
18.04997,16.231939999999998,15.354729999999998,14.95239,14.65495,0.04743549700000004
19.88011,18.55894,17.53772,17.08697,16.81503,0.179680825
20.11598,17.909570000000002,16.68371,16.14397,15.74855,0.1730129784999998
19.37093,17.37511,16.35686,15.92435,15.59515,0.10439122250000007
19.01343,17.73114,17.10142,16.670820000000003,16.42199,0.08748675449999992
19.17593,17.78132,17.02637,16.67079,16.374879999999997,0.09244212149999989
20.50649,18.70327,17.65091,17.207060000000002,16.855539999999998,0.13300576849999998
19.92699,18.48663,17.684379999999997,17.253439999999998,16.95259,0.110550225
20.06521,18.53693,17.67734,17.272370000000002,16.99275,0.11850871599999988
20.14017,18.72286,17.72125,17.217489999999998,16.89828,0.17970612400000005
20.10736,18.93497,17.665329999999997,17.19354,16.852970000000003,0.19253451450000011
18.94305,17.20201,16.2112,15.73304,15.39691,0.09144133449999986
20.14415,18.30601,17.31547,16.85162,16.437720000000002,0.1290385300000001
20.41484,18.67841,17.481679999999997,16.9925,16.65009,0.18467982000000002
19.27643,18.13194,17.45849,17.053810000000002,16.81279,0.12335384899999992
18.43375,17.5076,17.04255,16.663520000000002,16.499679999999998,0.05663172749999989
17.12782,15.219970000000002,14.350829999999998,13.883729999999998,13.529470000000002,0.05083082699999991
19.9157,18.16609,17.39077,17.025470000000002,16.72211,0.08288001800000006
20.74872,18.97893,17.672729999999998,17.191679999999998,16.76815,0.17733461000000011
20.46011,18.7413,17.89239,17.37702,17.02978,0.12454296249999991
19.9692,18.41469,17.716739999999998,17.3476,17.11526,0.0935803500000001
18.31263,17.13714,16.67274,16.4247,16.22697,0.043330699499999986
19.82882,18.5546,17.7607,17.35011,17.06713,0.1618339679999999
17.25287,16.18885,15.70473,15.38027,15.21096,0.04013602719999996
19.707320000000003,18.02409,17.210279999999997,16.837220000000002,16.63029,0.07945390699999992
18.09772,16.78334,16.16006,15.84662,15.61409,0.0607260805
20.12458,18.24943,17.14011,16.59286,16.08814,0.14721126000000018
20.08775,18.67985,17.76185,17.22464,17.018829999999998,0.1647994205000001
18.8001,17.77946,17.212329999999998,16.81767,16.62515,0.10540779600000015
19.04118,17.55074,16.73537,16.32638,16.01054,0.0719155589999999
18.06409,16.51821,15.72246,15.27079,14.95181,0.06268578799999994
20.4351,18.62033,17.65834,17.18974,16.84948,0.12772650199999994
19.28693,18.13023,17.33183,16.92306,16.69924,0.12762468850000003
17.58788,16.102510000000002,15.40505,15.03727,14.79265,0.05055117199999999
18.54452,16.68846,15.79418,15.38848,15.09094,0.04468670499999999
20.24274,18.49612,17.33846,16.908479999999997,16.526870000000002,0.1590079110000001
20.52361,18.64476,17.62346,17.15829,16.78349,0.13355041550000016
19.15672,17.81126,17.1699,16.78612,16.51709,0.10348691450000008
19.11653,17.98316,17.40265,17.03933,16.8348,0.07863188655000003
16.77551,15.525520000000002,14.96053,14.62186,14.45727,0.03332356209999999
18.92,17.552139999999998,16.47039,16.08981,15.70288,0.10659715050000003
20.36514,18.56983,17.59885,17.177429999999998,16.86805,0.12877767999999992
19.71241,17.98713,17.03799,16.617639999999998,16.25563,0.10615546149999995
17.30505,15.44258,14.56845,14.14891,13.8767,0.040941630999999916
20.62899,18.57842,17.4314,16.969520000000003,16.5692,0.1557206815000001
20.64232,18.61265,17.557779999999998,17.13027,16.78868,0.1271151609999999
19.33913,18.12466,17.457620000000002,17.03432,16.768929999999997,0.12789433900000005
20.59372,18.89984,17.66011,17.1409,16.79316,0.19281020499999987
19.71055,18.31125,17.75974,17.437070000000002,17.229879999999998,0.08111284400000005
19.06234,17.81824,17.118029999999997,16.72618,16.47346,0.11978284499999994
19.14895,18.01582,17.4856,17.117639999999998,16.85706,0.08861256820000012
19.70156,17.724120000000003,16.84299,16.44143,16.136979999999998,0.07634315999999995
19.87553,18.30834,17.41913,16.96898,16.6557,0.11984293199999987
20.00147,18.35216,17.35104,16.93909,16.593239999999998,0.14024864600000006
20.49466,18.68176,17.430139999999998,16.94284,16.58557,0.1869166215000002
19.20325,17.20056,16.26622,15.82262,15.49016,0.08658347900000006
18.63861,16.62671,15.63191,15.21712,14.88841,0.07973597499999988
20.77138,18.73756,17.34858,16.773139999999998,16.3651,0.21850193550000008
21.33426,19.09816,17.68096,17.15669,16.7893,0.22950465500000003
20.11654,18.17381,17.13277,16.71181,16.355439999999998,0.1252422745
17.35114,16.05728,15.40618,15.06512,14.77,0.04100737350000005
18.11508,16.52546,15.86513,15.46538,15.191020000000002,0.04886018750000003
22.28076,19.72129,18.59558,18.09974,17.708460000000002,0.10624423100000012
20.58903,18.54165,17.41157,16.950470000000003,16.6303,0.15874451000000012
20.6858,18.67721,17.61044,17.06159,16.66592,0.14334692450000003
20.45663,18.39911,17.41445,16.985570000000003,16.63222,0.111493702
19.58847,18.31374,17.554920000000003,17.152929999999998,16.87019,0.11473169849999999
20.03401,18.57919,17.9594,17.531579999999998,17.260189999999998,0.1196858095
19.09655,17.37947,16.64112,16.161379999999998,15.84779,0.0813448294999999
19.54932,17.44775,16.49181,16.05742,15.70727,0.09893176200000013
18.05694,16.4736,15.6467,15.20881,14.8555,0.044973545499999996
19.62696,17.743660000000002,16.78779,16.37633,16.0492,0.09456354950000005
20.57205,18.62681,17.57264,17.12084,16.767229999999998,0.13426166250000007
19.70264,17.96579,17.11305,16.84412,16.391479999999998,0.06549842449999997
20.18573,18.45153,17.41914,16.90844,16.58999,0.1400969939999998
18.76219,17.02018,16.19761,15.838729999999998,15.54724,0.053546919500000005
18.73959,16.95588,16.152520000000003,15.76449,15.45798,0.07201112000000003
20.61133,18.82473,17.54661,17.05451,16.70468,0.1925391599999997
20.40864,18.36701,17.387729999999998,16.94933,16.59883,0.1141266339999998
19.39146,18.10758,17.386470000000003,16.980999999999998,16.76125,0.09686380650000012
19.43484,17.78912,17.10809,16.76312,16.43974,0.05366794999999995
18.82011,17.12598,16.332179999999997,15.909679999999998,15.61262,0.06257442314999988
19.63301,18.34415,17.44031,16.98576,16.69466,0.16195435700000002
19.4329,18.14618,17.732689999999998,17.41773,17.20545,0.06990359750000003
19.19927,17.13256,16.085820000000002,15.59156,15.20973,0.09740868150000001
18.92329,17.30235,16.43505,15.91537,15.51155,0.07814375749999992
18.73122,17.41317,16.84645,16.55626,16.36025,0.0641167215000001
20.15526,18.41732,17.170679999999997,16.65643,16.24602,0.1831448649999999
20.1417,18.2979,17.29682,16.88608,16.57922,0.12288260600000006
19.38326,17.68661,16.82858,16.43826,16.197789999999998,0.09812149500000013
18.50342,17.28472,16.7662,16.4007,16.16302,0.06777859849999991
20.48711,18.49101,17.46415,17.02197,16.6944,0.12875148250000001
19.91206,18.43263,17.52907,17.05397,16.75487,0.15408227899999988
18.69322,17.33075,16.74211,16.43335,16.21663,0.08267523949999997
20.53991,18.54938,17.60933,17.178079999999998,16.92071,0.1209374924999999
19.51721,18.22563,17.433670000000003,16.99316,16.7078,0.12289526250000003
20.0081,18.24594,17.3133,16.890179999999997,16.537020000000002,0.11507851150000009
20.00901,18.09862,17.0682,16.55651,16.13852,0.13344100099999986
19.89289,17.91726,16.8948,16.451929999999997,16.10318,0.11526903649999992
18.36526,17.17557,16.75514,16.493660000000002,16.33768,0.04951121700000001
19.24295,17.088420000000003,16.02737,15.53028,15.145229999999998,0.08635959250000008
18.53879,17.473110000000002,17.05746,16.837139999999998,16.60095,0.04570340099999995
18.57419,17.27102,16.64944,16.26527,16.03593,0.07860906550000006
19.27282,17.26618,16.34011,15.89146,15.57696,0.07910164550000003
18.42738,16.90963,16.09751,15.64781,15.28253,0.0622614585
19.32663,18.22458,17.54267,17.184060000000002,16.91113,0.11500960750000006
19.43184,17.76003,16.905279999999998,16.520979999999998,16.23614,0.09018254199999998
19.07952,18.11778,17.622020000000003,17.252,17.097189999999998,0.09199144100000005
19.69068,18.06494,17.246660000000002,16.858729999999998,16.56941,0.08251968700000005
19.08969,17.49156,16.6455,16.226329999999997,15.90221,0.08821701899999995
19.60981,17.8322,16.96623,16.61557,16.30592,0.06393292899999997
19.05283,17.862779999999997,17.36516,17.02236,16.82467,0.06615565999999999
17.857689999999998,16.19165,15.39422,14.96952,14.65181,0.05398522749999993
20.00115,18.63574,17.726370000000003,17.27581,16.92863,0.16225276150000006
20.27879,18.3276,17.39515,16.95947,16.69504,0.09689514300000004
18.0406,16.839679999999998,16.42024,16.180529999999997,16.007920000000002,0.045882503499999984
19.61882,17.96598,17.13649,16.75027,16.47203,0.07723503
19.91807,18.61908,17.69514,17.2549,16.93811,0.1744493529999999
20.37794,18.69155,17.66354,17.2089,16.8613,0.13960682000000016
19.85993,17.9438,16.92525,16.45606,16.107570000000003,0.11447617350000001
18.8689,17.35584,16.69065,16.3019,16.02887,0.07763663999999987
18.74809,17.5043,16.96647,16.603170000000002,16.41666,0.058386717000000005
18.82011,17.69032,17.235979999999998,16.91293,16.75476,0.06594535949999994
18.95818,17.0038,16.07046,15.64354,15.32345,0.07522550699999991
18.7808,17.39211,16.77694,16.413079999999997,16.141579999999998,0.06797952149999996
19.28327,17.74099,16.93806,16.51886,16.23289,0.10217761249999996
19.86644,18.30812,17.62337,17.18692,16.93996,0.09255244250000005
19.70792,18.22756,17.39588,16.96,16.65439,0.11625194350000008
20.00872,18.56392,17.6663,17.19787,16.86821,0.17149953650000005
17.53592,16.38554,15.81429,15.52651,15.2944,0.0442635655
20.45317,18.62487,17.58764,17.15334,16.82261,0.1304916185
19.71556,18.26001,17.44023,17.020979999999998,16.7863,0.11135747899999993
19.6493,18.37704,17.71742,17.34937,17.07251,0.10946924499999998
19.18658,17.990820000000003,17.47077,17.174429999999997,17.016679999999997,0.06857764129999999
19.30541,17.54628,16.56645,16.13433,15.76372,0.08735587349999989
18.73484,17.46099,16.6938,16.31875,16.087629999999997,0.09325247500000008
18.30364,17.04007,16.48995,16.0983,15.91314,0.0628650641500001
20.25534,18.38389,17.431160000000002,17.01308,16.67031,0.09251811349999996
20.06336,18.38836,17.49534,17.05386,16.692520000000002,0.12069200450000014
20.43195,18.45826,17.37487,16.92698,16.55463,0.14232578499999982
20.20778,18.45696,17.504,16.99513,16.62951,0.1288371915
21.36812,19.19031,17.62296,17.05779,16.6658,0.25633925499999977
20.03336,18.46226,17.39767,16.9068,16.571270000000002,0.15522382399999984
20.76507,18.54765,17.32258,16.83791,16.53286,0.1789796850000001
20.18192,18.75073,17.89716,17.46377,17.186220000000002,0.13585823800000005
19.68748,18.0003,17.12256,16.74371,16.437620000000003,0.08177551749999995
20.34711,18.2558,17.234479999999998,16.777379999999997,16.412770000000002,0.12315609949999982
19.5244,18.42698,17.735960000000002,17.36094,17.10538,0.128759752
19.21123,17.1758,16.113979999999998,15.63941,15.25351,0.09560564249999999
21.38001,19.14157,17.86018,17.3474,16.97575,0.1984596675
20.82297,18.80663,17.66868,17.22565,16.86765,0.15331000200000008
20.86524,18.86197,17.57499,17.060370000000002,16.6808,0.19395412999999995
21.20401,19.1382,17.90653,17.34909,16.92628,0.18255387800000006
20.01468,18.42933,17.49965,16.96521,16.640710000000002,0.1359047065
20.09282,18.44485,17.78748,17.44634,17.15035,0.05815921899999994
19.98637,18.18018,17.14059,16.66842,16.295360000000002,0.1278143594999998
19.61979,18.39963,17.72489,17.3811,17.13586,0.09889746399999995
20.31247,18.26994,17.037570000000002,16.52255,16.15665,0.17416591500000006
20.83529,18.75246,17.55046,17.01963,16.54906,0.1716241905000001
19.36945,18.24006,17.67527,17.28276,17.06979,0.1270411935
19.31282,17.43359,16.41036,15.89017,15.48025,0.10789067449999999
21.19086,19.23242,17.81605,17.19849,16.74933,0.2267255299999998
21.24454,19.06855,18.02248,17.52221,17.16893,0.13201082099999994
18.93601,17.74379,17.24531,16.97895,16.714760000000002,0.07236547700000001
21.063370000000003,19.1092,18.04718,17.5299,17.088820000000002,0.13457888499999995
18.46254,17.261960000000002,16.999760000000002,16.79792,16.67024,0.04313214799999996
20.24682,18.38967,17.551370000000002,17.1074,16.7732,0.08820086749999989
19.32236,17.910120000000003,17.20344,16.7961,16.5349,0.10942498399999998
19.397,18.14095,17.68354,17.36036,17.24024,0.0659163679999999
20.54351,18.67037,17.522070000000003,16.95553,16.53239,0.16896380350000004
20.102870000000003,18.13693,17.243170000000003,16.73379,16.469829999999998,0.0946145519999999
19.14577,17.28061,16.43372,16.031589999999998,15.71563,0.06297469200000001
18.82759,17.55885,17.066129999999998,16.70828,16.53763,0.07215457049999999
19.61444,17.623839999999998,16.5951,16.157529999999998,15.81038,0.1133596070000001
19.26453,17.76043,17.12044,16.71912,16.4516,0.08626693850000004
19.05091,17.97693,17.5967,17.32132,17.25518,0.07323279200000006
20.95061,18.63509,17.180020000000003,16.65563,16.31706,0.21586866800000018
18.53799,17.33926,16.46678,16.01345,15.70607,0.10513661550000009
19.68489,18.29977,17.49842,17.03402,16.758229999999998,0.12129965299999998
21.55545,18.38402,17.48262,16.97182,16.5971,0.1333971909999999
19.8961,17.88191,16.88629,16.46144,16.096770000000003,0.11423880700000005
20.8936,18.99474,17.78059,17.21685,16.72015,0.16445297600000003
20.38296,18.59674,17.64101,17.27604,17.026320000000002,0.1510453315
19.85619,17.81721,16.91133,16.49575,16.13459,0.09046218399999996
20.63388,18.89079,17.7228,17.24022,16.92585,0.15922736049999991
19.62109,17.87422,16.94337,16.50824,16.18425,0.09736244949999996
19.24065,17.42408,16.59144,16.19236,15.895220000000002,0.06200196349999994
19.07825,17.21211,16.36401,15.95861,15.63507,0.0727268745000001
17.70355,15.97021,15.17316,14.79023,14.49131,0.052532806500000015
18.87678,17.39688,16.61301,16.16895,15.8215,0.08695355099999996
20.31072,18.43003,17.44414,17.01791,16.66509,0.11623852050000004
19.76722,18.37313,17.75639,17.34583,17.05795,0.09377813000000007
18.99001,17.80686,17.24765,16.80644,16.84991,0.0940026315000002
17.34815,16.24437,15.75854,15.505679999999998,15.28207,0.040868180200000034
19.68332,18.29445,17.494529999999997,17.103479999999998,16.76962,0.12018528300000005
18.99096,17.278779999999998,16.54797,16.17641,15.89659,0.08417112564999987
19.61702,18.181420000000003,17.54082,17.11771,16.82571,0.0910601455
19.6133,18.2604,17.74139,17.40987,17.35371,0.08104415600000003
19.05111,17.98413,17.58638,17.35555,17.216920000000002,0.067122006
19.33029,17.74469,16.84263,16.4231,16.08701,0.10312753249999991
17.15757,15.56614,14.80504,14.41623,14.11783,0.03768367749999993
20.42879,18.39938,17.40853,16.98773,16.61913,0.11153482499999999
20.11379,18.32841,17.23413,16.803320000000003,16.50009,0.14011862999999997
20.12938,18.32974,17.33932,16.86729,16.57079,0.1336205755000001
19.15959,17.613410000000002,16.72063,16.29458,15.94128,0.1090063205
20.15827,18.12011,17.380470000000003,16.98276,16.6671,0.07730119549999999
18.41556,17.216839999999998,16.76231,16.47458,16.305429999999998,0.050380103999999995
19.39363,17.36,16.411720000000003,15.96193,15.5882,0.10038538150000002
19.99114,18.38628,17.41121,16.96854,16.61629,0.11987774799999983
20.14119,18.37747,17.24231,16.78136,16.431079999999998,0.15854587450000004
21.39574,19.02081,17.610979999999998,17.11119,16.74495,0.22449435000000026
17.806060000000002,16.46421,15.87851,15.59764,15.472929999999998,0.04110152134999996
19.83708,17.52467,16.19809,15.58146,15.14354,0.1511930242500001
20.56577,18.72017,17.48761,16.988960000000002,16.61029,0.1860760549999999
18.47397,17.41743,16.93974,16.513189999999998,16.336489999999998,0.06876959800000003
18.39868,16.92363,16.22746,15.86131,15.59445,0.06859579349999993
20.02788,18.33788,17.481920000000002,17.0294,16.70149,0.09734855899999996
20.47248,18.48012,17.50076,17.0506,16.69446,0.11884973849999997
20.23961,18.72062,17.459139999999998,16.950110000000002,16.6115,0.18632167249999992
20.56722,18.583920000000003,17.4898,17.02466,16.63172,0.1465099150000001
